# [Fe/H], [Mg/Fe], feh_sig, mgfe_sig
-6.598000000000000531e-01,3.366999999999999993e-01,1.000000000000000056e-01,1.000000000000000056e-01
9.020000000000000240e-02,2.670000000000000151e-02,1.000000000000000056e-01,1.000000000000000056e-01
-9.799999999999999684e-03,3.670000000000000345e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.997999999999999998e-01,4.067000000000000060e-01,1.000000000000000056e-01,1.000000000000000056e-01
2.902000000000000135e-01,2.566999999999999837e-01,1.000000000000000056e-01,1.000000000000000056e-01
2.019999999999999921e-02,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.298000000000000154e-01,8.669999999999999929e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.798000000000000043e-01,1.666999999999999871e-01,1.000000000000000056e-01,1.000000000000000056e-01
-5.797999999999999821e-01,2.066999999999999948e-01,1.000000000000000056e-01,1.000000000000000056e-01
-8.898000000000000353e-01,3.667000000000000259e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.998000000000000109e-01,5.670000000000000040e-02,1.000000000000000056e-01,1.000000000000000056e-01
-2.398000000000000131e-01,1.067000000000000032e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.089800000000000102e+00,3.567000000000000171e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.097999999999999976e-01,2.566999999999999837e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.298000000000000265e-01,1.166999999999999982e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.498000000000000442e-01,3.366999999999999993e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.980000000000000093e-02,1.166999999999999982e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.898000000000000020e-01,1.466999999999999971e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.898000000000000020e-01,1.567000000000000060e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.198000000000000037e-01,-3.330000000000000321e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.998000000000000054e-01,-3.299999999999999982e-03,1.000000000000000056e-01,1.000000000000000056e-01
2.601999999999999869e-01,-9.329999999999999405e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.597999999999999865e-01,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.979999999999999899e-02,2.670000000000000151e-02,1.000000000000000056e-01,1.000000000000000056e-01
3.020000000000000115e-02,1.267000000000000071e-01,1.000000000000000056e-01,1.000000000000000056e-01
-5.397999999999999465e-01,5.670000000000000040e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.198000000000000065e-01,8.669999999999999929e-02,1.000000000000000056e-01,1.000000000000000056e-01
9.020000000000000240e-02,2.666999999999999926e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.898000000000000020e-01,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
3.020000000000000115e-02,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.398000000000000242e-01,1.366999999999999882e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.799999999999999684e-03,-5.330000000000000016e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.598000000000000087e-01,1.466999999999999971e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.797999999999999599e-01,3.266999999999999904e-01,1.000000000000000056e-01,1.000000000000000056e-01
1.302000000000000102e-01,9.669999999999999429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.979999999999999705e-02,1.466999999999999971e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.980000000000000093e-02,3.670000000000000345e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.798000000000000265e-01,1.267000000000000071e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.297999999999999987e-01,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
-2.398000000000000131e-01,1.267000000000000071e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.298000000000000154e-01,1.067000000000000032e-01,1.000000000000000056e-01,1.000000000000000056e-01
1.701999999999999902e-01,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.897999999999999965e-01,-2.330000000000000127e-02,1.000000000000000056e-01,1.000000000000000056e-01
-2.497999999999999943e-01,5.670000000000000040e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.099800000000000111e+00,3.467000000000000082e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.597999999999999865e-01,1.366999999999999882e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.597999999999999754e-01,8.669999999999999929e-02,1.000000000000000056e-01,1.000000000000000056e-01
-2.497999999999999943e-01,8.669999999999999929e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.798000000000000043e-01,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
4.019999999999999962e-02,6.700000000000000226e-03,1.000000000000000056e-01,1.000000000000000056e-01
-5.979999999999999899e-02,3.670000000000000345e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.098000000000000198e-01,9.669999999999999429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.497999999999999887e-01,5.670000000000000040e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.289800000000000058e+00,4.267000000000000237e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.179799999999999960e+00,2.066999999999999948e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.297999999999999599e-01,4.566999999999999948e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.398000000000000242e-01,8.669999999999999929e-02,1.000000000000000056e-01,1.000000000000000056e-01
2.101999999999999980e-01,8.669999999999999929e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.597999999999999976e-01,1.067000000000000032e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.298000000000000265e-01,9.669999999999999429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.598000000000000087e-01,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.197999999999999732e-01,6.669999999999999540e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.697999999999999954e-01,9.669999999999999429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.980000000000000163e-02,-3.330000000000000321e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.998000000000000220e-01,1.366999999999999882e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.698000000000000065e-01,5.670000000000000040e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.897999999999999909e-01,2.666999999999999926e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.597999999999999976e-01,-2.330000000000000127e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.698000000000000065e-01,-6.329999999999999516e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.798000000000000043e-01,1.967000000000000137e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.897999999999999965e-01,1.267000000000000071e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.698000000000000176e-01,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.497999999999999998e-01,1.366999999999999882e-01,1.000000000000000056e-01,1.000000000000000056e-01
1.502000000000000002e-01,1.067000000000000032e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.197999999999999732e-01,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
2.301999999999999880e-01,2.670000000000000151e-02,1.000000000000000056e-01,1.000000000000000056e-01
1.001999999999999974e-01,2.670000000000000151e-02,1.000000000000000056e-01,1.000000000000000056e-01
-8.798000000000000265e-01,1.067000000000000032e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.597999999999999754e-01,5.670000000000000040e-02,1.000000000000000056e-01,1.000000000000000056e-01
-6.598000000000000531e-01,3.066999999999999726e-01,1.000000000000000056e-01,1.000000000000000056e-01
1.302000000000000102e-01,2.670000000000000151e-02,1.000000000000000056e-01,1.000000000000000056e-01
-8.097999999999999643e-01,1.067000000000000032e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.598000000000000309e-01,3.366999999999999993e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.269800000000000040e+00,4.067000000000000060e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.697999999999999954e-01,9.669999999999999429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-7.197999999999999954e-01,3.366999999999999993e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.997999999999999887e-01,8.669999999999999929e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.497999999999999554e-01,1.567000000000000060e-01,1.000000000000000056e-01,1.000000000000000056e-01
1.302000000000000102e-01,1.666999999999999871e-01,1.000000000000000056e-01,1.000000000000000056e-01
5.020000000000000157e-02,-1.033000000000000029e-01,1.000000000000000056e-01,1.000000000000000056e-01
-8.598000000000000087e-01,3.667000000000000259e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.897999999999999798e-01,2.670000000000000151e-02,1.000000000000000056e-01,1.000000000000000056e-01
9.020000000000000240e-02,2.670000000000000151e-02,1.000000000000000056e-01,1.000000000000000056e-01
-6.980000000000000093e-02,1.267000000000000071e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.198000000000000037e-01,8.669999999999999929e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.298000000000000154e-01,6.669999999999999540e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.298000000000000487e-01,9.669999999999999429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-2.497999999999999943e-01,6.669999999999999540e-02,1.000000000000000056e-01,1.000000000000000056e-01
-9.799999999999999684e-03,-4.329999999999999821e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.298000000000000487e-01,2.467000000000000026e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.898000000000000131e-01,3.266999999999999904e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.259800000000000031e+00,5.566999999999999726e-01,1.000000000000000056e-01,1.000000000000000056e-01
2.301999999999999880e-01,1.166999999999999982e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.598000000000000087e-01,9.669999999999999429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.697999999999999732e-01,1.867000000000000048e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.297999999999999821e-01,1.067000000000000032e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.397999999999999687e-01,1.967000000000000137e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.797999999999999599e-01,3.166999999999999815e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.498000000000000220e-01,4.667000000000000037e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.597999999999999976e-01,-3.330000000000000321e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.797999999999999876e-01,1.567000000000000060e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.799999999999999684e-03,-2.330000000000000127e-02,1.000000000000000056e-01,1.000000000000000056e-01
-7.897999999999999465e-01,3.866999999999999882e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.898000000000000020e-01,1.867000000000000048e-01,1.000000000000000056e-01,1.000000000000000056e-01
6.019999999999999657e-02,9.669999999999999429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.797999999999999876e-01,-3.299999999999999982e-03,1.000000000000000056e-01,1.000000000000000056e-01
-7.979999999999999594e-02,3.670000000000000345e-02,1.000000000000000056e-01,1.000000000000000056e-01
-6.997999999999999776e-01,1.967000000000000137e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.898000000000000131e-01,5.670000000000000040e-02,1.000000000000000056e-01,1.000000000000000056e-01
2.001999999999999891e-01,1.669999999999999957e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.980000000000000204e-02,6.669999999999999540e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.697999999999999954e-01,2.066999999999999948e-01,1.000000000000000056e-01,1.000000000000000056e-01
-5.597999999999999643e-01,2.566999999999999837e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.697999999999999510e-01,3.366999999999999993e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.597999999999999865e-01,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-6.398000000000000353e-01,1.967000000000000137e-01,1.000000000000000056e-01,1.000000000000000056e-01
-5.979999999999999899e-02,-4.329999999999999821e-02,1.000000000000000056e-01,1.000000000000000056e-01
-9.497999999999999776e-01,3.766999999999999793e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.398000000000000131e-01,3.667000000000000259e-01,1.000000000000000056e-01,1.000000000000000056e-01
1.801999999999999991e-01,1.867000000000000048e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.897999999999999798e-01,6.669999999999999540e-02,1.000000000000000056e-01,1.000000000000000056e-01
1.502000000000000002e-01,1.466999999999999971e-01,1.000000000000000056e-01,1.000000000000000056e-01
-5.298000000000000487e-01,1.166999999999999982e-01,1.000000000000000056e-01,1.000000000000000056e-01
6.019999999999999657e-02,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-2.898000000000000020e-01,-3.330000000000000321e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.198000000000000037e-01,1.766999999999999960e-01,1.000000000000000056e-01,1.000000000000000056e-01
4.802000000000000157e-01,3.467000000000000082e-01,1.000000000000000056e-01,1.000000000000000056e-01
2.101999999999999980e-01,2.670000000000000151e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.798000000000000265e-01,1.067000000000000032e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.398000000000000353e-01,3.667000000000000259e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.179799999999999960e+00,3.366999999999999993e-01,1.000000000000000056e-01,1.000000000000000056e-01
4.019999999999999962e-02,2.066999999999999948e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.997999999999999887e-01,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.198000000000000065e-01,3.670000000000000345e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.397999999999999909e-01,1.669999999999999957e-02,1.000000000000000056e-01,1.000000000000000056e-01
1.302000000000000102e-01,1.867000000000000048e-01,1.000000000000000056e-01,1.000000000000000056e-01
2.601999999999999869e-01,1.267000000000000071e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.197999999999999732e-01,1.166999999999999982e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.097999999999999976e-01,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.698000000000000176e-01,1.366999999999999882e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.398000000000000131e-01,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-6.298000000000000265e-01,2.066999999999999948e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.097999999999999865e-01,1.166999999999999982e-01,1.000000000000000056e-01,1.000000000000000056e-01
1.202000000000000013e-01,6.700000000000000226e-03,1.000000000000000056e-01,1.000000000000000056e-01
-2.697999999999999843e-01,-3.299999999999999982e-03,1.000000000000000056e-01,1.000000000000000056e-01
3.020000000000000115e-02,3.670000000000000345e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.497999999999999776e-01,5.670000000000000040e-02,1.000000000000000056e-01,1.000000000000000056e-01
-2.497999999999999943e-01,1.166999999999999982e-01,1.000000000000000056e-01,1.000000000000000056e-01
7.019999999999999851e-02,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.298000000000000154e-01,5.670000000000000040e-02,1.000000000000000056e-01,1.000000000000000056e-01
-8.798000000000000265e-01,4.167000000000000148e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.798000000000000487e-01,4.067000000000000060e-01,1.000000000000000056e-01,1.000000000000000056e-01
-8.397999999999999909e-01,3.567000000000000171e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.698000000000000065e-01,2.267000000000000126e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.297999999999999987e-01,-3.299999999999999982e-03,1.000000000000000056e-01,1.000000000000000056e-01
-2.980000000000000010e-02,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
2.000000000000000096e-04,1.267000000000000071e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.497999999999999998e-01,2.366999999999999937e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.897999999999999798e-01,2.066999999999999948e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.297999999999999987e-01,1.466999999999999971e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.799999999999999684e-03,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
1.801999999999999991e-01,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
2.001999999999999891e-01,-2.330000000000000127e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.098000000000000309e-01,8.669999999999999929e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.698000000000000176e-01,1.166999999999999982e-01,1.000000000000000056e-01,1.000000000000000056e-01
1.020000000000000073e-02,-2.330000000000000127e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.798000000000000265e-01,-5.330000000000000016e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.979999999999999899e-02,1.067000000000000032e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.597999999999999865e-01,1.267000000000000071e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.009800000000000031e+00,5.666999999999999815e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.998000000000000054e-01,-1.329999999999999932e-02,1.000000000000000056e-01,1.000000000000000056e-01
-2.697999999999999843e-01,1.867000000000000048e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.497999999999999776e-01,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.597999999999999976e-01,6.669999999999999540e-02,1.000000000000000056e-01,1.000000000000000056e-01
-6.997999999999999776e-01,3.366999999999999993e-01,1.000000000000000056e-01,1.000000000000000056e-01
2.701999999999999957e-01,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.698000000000000176e-01,1.466999999999999971e-01,1.000000000000000056e-01,1.000000000000000056e-01
2.902000000000000135e-01,-2.330000000000000127e-02,1.000000000000000056e-01,1.000000000000000056e-01
3.101999999999999758e-01,5.670000000000000040e-02,1.000000000000000056e-01,1.000000000000000056e-01
-6.098000000000000087e-01,1.067000000000000032e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.980000000000000010e-02,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.798000000000000265e-01,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.979999999999999705e-02,2.670000000000000151e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.297999999999999987e-01,-3.299999999999999982e-03,1.000000000000000056e-01,1.000000000000000056e-01
-3.698000000000000176e-01,8.669999999999999929e-02,1.000000000000000056e-01,1.000000000000000056e-01
-6.598000000000000531e-01,2.967000000000000193e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.997999999999999554e-01,4.067000000000000060e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.898000000000000131e-01,1.166999999999999982e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.799999999999999684e-03,3.670000000000000345e-02,1.000000000000000056e-01,1.000000000000000056e-01
7.019999999999999851e-02,8.669999999999999929e-02,1.000000000000000056e-01,1.000000000000000056e-01
-6.198000000000000176e-01,4.767000000000000126e-01,1.000000000000000056e-01,1.000000000000000056e-01
-5.697999999999999732e-01,1.967000000000000137e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.798000000000000265e-01,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.980000000000000163e-02,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
-2.298000000000000043e-01,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.979999999999999899e-02,-3.299999999999999982e-03,1.000000000000000056e-01,1.000000000000000056e-01
-5.979999999999999899e-02,6.700000000000000226e-03,1.000000000000000056e-01,1.000000000000000056e-01
-1.797999999999999876e-01,2.670000000000000151e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.797999999999999821e-01,3.467000000000000082e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.797999999999999876e-01,9.669999999999999429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.897999999999999798e-01,1.067000000000000032e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.298000000000000043e-01,-3.330000000000000321e-02,1.000000000000000056e-01,1.000000000000000056e-01
-2.197999999999999954e-01,6.669999999999999540e-02,1.000000000000000056e-01,1.000000000000000056e-01
2.019999999999999921e-02,3.670000000000000345e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.097999999999999948e-01,1.366999999999999882e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.797999999999999599e-01,2.767000000000000015e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.979999999999999594e-02,6.669999999999999540e-02,1.000000000000000056e-01,1.000000000000000056e-01
1.001999999999999974e-01,1.166999999999999982e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.897999999999999798e-01,2.167000000000000037e-01,1.000000000000000056e-01,1.000000000000000056e-01
2.202000000000000068e-01,9.669999999999999429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.097999999999999948e-01,-3.299999999999999982e-03,1.000000000000000056e-01,1.000000000000000056e-01
-5.797999999999999821e-01,2.767000000000000015e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.497999999999999776e-01,2.967000000000000193e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.799999999999999684e-03,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.398000000000000242e-01,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
1.001999999999999974e-01,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-6.098000000000000087e-01,4.366999999999999771e-01,1.000000000000000056e-01,1.000000000000000056e-01
-5.098000000000000309e-01,1.567000000000000060e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.798000000000000487e-01,5.167000000000000481e-01,1.000000000000000056e-01,1.000000000000000056e-01
-4.097999999999999976e-01,2.767000000000000015e-01,1.000000000000000056e-01,1.000000000000000056e-01
5.020000000000000157e-02,-3.299999999999999982e-03,1.000000000000000056e-01,1.000000000000000056e-01
-7.197999999999999954e-01,2.366999999999999937e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.398000000000000131e-01,1.867000000000000048e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.797999999999999932e-01,2.670000000000000151e-02,1.000000000000000056e-01,1.000000000000000056e-01
-8.598000000000000087e-01,4.267000000000000237e-01,1.000000000000000056e-01,1.000000000000000056e-01
5.020000000000000157e-02,5.670000000000000040e-02,1.000000000000000056e-01,1.000000000000000056e-01
-2.797999999999999932e-01,1.867000000000000048e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.497999999999999887e-01,1.669999999999999957e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.897999999999999965e-01,-3.299999999999999982e-03,1.000000000000000056e-01,1.000000000000000056e-01
-1.980000000000000163e-02,1.669999999999999957e-02,1.000000000000000056e-01,1.000000000000000056e-01
3.101999999999999758e-01,1.669999999999999957e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.997999999999999998e-01,3.266999999999999904e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.997999999999999887e-01,1.366999999999999882e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.797999999999999932e-01,6.669999999999999540e-02,1.000000000000000056e-01,1.000000000000000056e-01
2.401999999999999968e-01,1.067000000000000032e-01,1.000000000000000056e-01,1.000000000000000056e-01
2.501999999999999780e-01,-6.329999999999999516e-02,1.000000000000000056e-01,1.000000000000000056e-01
-8.980000000000000482e-02,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.798000000000000265e-01,1.166999999999999982e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.799999999999999684e-03,1.466999999999999971e-01,1.000000000000000056e-01,1.000000000000000056e-01
-9.297999999999999599e-01,4.466999999999999860e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.298000000000000043e-01,1.967000000000000137e-01,1.000000000000000056e-01,1.000000000000000056e-01
3.020000000000000115e-02,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.979999999999999899e-02,1.267000000000000071e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.980000000000000093e-02,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.398000000000000242e-01,3.066999999999999726e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.980000000000000093e-02,6.700000000000000226e-03,1.000000000000000056e-01,1.000000000000000056e-01
-1.097999999999999948e-01,-3.330000000000000321e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.897999999999999909e-01,1.366999999999999882e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.698000000000000065e-01,1.666999999999999871e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.598000000000000087e-01,9.669999999999999429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.979999999999999705e-02,7.670000000000000429e-02,1.000000000000000056e-01,1.000000000000000056e-01
-3.297999999999999821e-01,1.067000000000000032e-01,1.000000000000000056e-01,1.000000000000000056e-01
-3.197999999999999732e-01,8.669999999999999929e-02,1.000000000000000056e-01,1.000000000000000056e-01
1.102000000000000063e-01,3.670000000000000345e-02,1.000000000000000056e-01,1.000000000000000056e-01
-6.298000000000000265e-01,1.466999999999999971e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.497999999999999943e-01,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.098000000000000309e-01,1.766999999999999960e-01,1.000000000000000056e-01,1.000000000000000056e-01
-2.998000000000000109e-01,3.670000000000000345e-02,1.000000000000000056e-01,1.000000000000000056e-01
1.701999999999999902e-01,-3.299999999999999982e-03,1.000000000000000056e-01,1.000000000000000056e-01
-9.979999999999999982e-02,5.670000000000000040e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.298000000000000487e-01,2.066999999999999948e-01,1.000000000000000056e-01,1.000000000000000056e-01
-7.398000000000000131e-01,4.067000000000000060e-01,1.000000000000000056e-01,1.000000000000000056e-01
2.001999999999999891e-01,-7.330000000000000404e-02,1.000000000000000056e-01,1.000000000000000056e-01
-4.497999999999999776e-01,9.669999999999999429e-02,1.000000000000000056e-01,1.000000000000000056e-01
2.202000000000000068e-01,6.669999999999999540e-02,1.000000000000000056e-01,1.000000000000000056e-01
2.019999999999999921e-02,5.670000000000000040e-02,1.000000000000000056e-01,1.000000000000000056e-01
-1.249800000000000022e+00,4.966999999999999749e-01,1.000000000000000056e-01,1.000000000000000056e-01
1.502000000000000002e-01,6.700000000000000226e-03,1.000000000000000056e-01,1.000000000000000056e-01
-2.898000000000000020e-01,1.867000000000000048e-01,1.000000000000000056e-01,1.000000000000000056e-01
6.019999999999999657e-02,4.669999999999999846e-02,1.000000000000000056e-01,1.000000000000000056e-01
-6.980000000000000093e-02,3.670000000000000345e-02,1.000000000000000056e-01,1.000000000000000056e-01
-5.397999999999999465e-01,1.166999999999999982e-01,1.000000000000000056e-01,1.000000000000000056e-01
-1.980000000000000163e-02,6.669999999999999540e-02,1.000000000000000056e-01,1.000000000000000056e-01
-2.097999999999999865e-01,1.867000000000000048e-01,1.000000000000000056e-01,1.000000000000000056e-01
-6.098000000000000087e-01,4.067000000000000060e-01,1.000000000000000056e-01,1.000000000000000056e-01
